id,concept,concept_type,concept_source,concept_id,is_cc,show_mrsa,show_vre,show_3gcr,show_carb_r,show_coli_r
1351,Bifidobacterium angulatum,species,LPSN,species/bifidobacterium-angulatum,f,f,f,f,f,f
419,Bifidobacterium bifidum,species,LPSN,species/bifidobacterium-bifidum,f,f,f,f,f,f
1041,Bifidobacterium breve,species,LPSN,species/bifidobacterium-breve,f,f,f,f,f,f
330,Bifidobacterium catenulatum,species,LPSN,species/bifidobacterium-catenulatum,f,f,f,f,f,f
1371,Bifidobacterium dentium,species,LPSN,species/bifidobacterium-dentium,f,f,f,f,f,f
1734,Bifidobacterium gallicum,species,LPSN,species/bifidobacterium-gallicum,f,f,f,f,f,f
1241,Bifidobacterium longum,species,LPSN,species/bifidobacterium-longum,f,f,f,f,f,f
3043,Bifidobacterium longum infantis,subspecies,LPSN,subspecies/bifidobacterium-longum-infantis,f,f,f,f,f,f
3065,Bifidobacterium longum suis,subspecies,LPSN,subspecies/bifidobacterium-longum-suis,f,f,f,f,f,f
30,Bifidobacterium pseudocatenulatum,species,LPSN,species/bifidobacterium-pseudocatenulatum,f,f,f,f,f,f
1173,Bifidobacterium scardovii,species,LPSN,species/bifidobacterium-scardovii,f,f,f,f,f,f
20,Bilophila,genus,LPSN,genus/bilophila,f,f,f,f,f,f
2397,Bilophila wadsworthia,species,LPSN,species/bilophila-wadsworthia,f,f,f,f,f,f
1424,Bipolaris,genus,MycoBank,7375,f,f,f,f,f,f
307,Bipolaris spicifera,species,MycoBank,309557,f,f,f,f,f,f
3372,Bisifusarium dimerum,species,MycoBank,810229,f,f,f,f,f,f
2182,Blastoschizomyces,genus,MycoBank,7395,f,f,f,f,f,f
1685,Blautia,genus,LPSN,genus/blautia,f,f,f,f,f,f
667,Blautia coccoides,species,LPSN,species/blautia-coccoides,f,f,f,f,f,f
168,Blautia hansenii,species,LPSN,species/blautia-hansenii,f,f,f,f,f,f
631,Blautia producta,species,LPSN,species/blautia-producta,f,f,f,f,f,f
2690,Bocaparvovirus,genus,ICTV,202104241,f,f,f,f,f,f
249,Bordetella,genus,LPSN,genus/bordetella,f,f,f,f,f,f
189,Bordetella avium,species,LPSN,species/bordetella-avium,f,f,f,f,f,f
79,Bordetella bronchiseptica,species,LPSN,species/bordetella-bronchiseptica,f,f,f,f,f,f
2375,Bordetella hinzii,species,LPSN,species/bordetella-hinzii,f,f,f,f,f,f
1963,Bordetella holmesii,species,LPSN,species/bordetella-holmesii,f,f,f,f,f,f
1859,Bordetella parapertussis,species,LPSN,species/bordetella-parapertussis,f,f,f,f,f,f
2174,Bordetella pertussis,species,LPSN,species/bordetella-pertussis,f,f,f,f,f,f
1577,Bordetella petrii,species,LPSN,species/bordetella-petrii,f,f,f,f,f,f
1744,Bordetella trematum,species,LPSN,species/bordetella-trematum,f,f,f,f,f,f
1507,Borrelia,genus,LPSN,genus/borrelia,f,f,f,f,f,f
560,Borrelia afzelii,species,LPSN,species/borrelia-afzelii,f,f,f,f,f,f
938,Borrelia anserina,species,LPSN,species/borrelia-anserina,f,f,f,f,f,f
834,Borrelia burgdorferi,species,LPSN,species/borrelia-burgdorferi,f,f,f,f,f,f
162,Borrelia caucasica,species,LPSN,species/borrelia-caucasica,f,f,f,f,f,f
1649,Borrelia coriaceae,species,LPSN,species/borrelia-coriaceae,f,f,f,f,f,f
1555,Borrelia crocidurae,species,LPSN,species/borrelia-crocidurae,f,f,f,f,f,f
1276,Borrelia duttonii,species,LPSN,species/borrelia-duttonii,f,f,f,f,f,f
2276,Borrelia garinii,species,LPSN,species/borrelia-garinii,f,f,f,f,f,f
1950,Borrelia hermsii,species,LPSN,species/borrelia-hermsii,f,f,f,f,f,f
321,Borrelia hispanica,species,LPSN,species/borrelia-hispanica,f,f,f,f,f,f
1663,Borrelia japonica,species,LPSN,species/borrelia-japonica,f,f,f,f,f,f
2151,Borrelia lusitaniae,species,LPSN,species/borrelia-lusitaniae,f,f,f,f,f,f
1070,Borrelia mazzottii,species,LPSN,species/borrelia-mazzottii,f,f,f,f,f,f
719,Borrelia miyamotoi,species,LPSN,species/borrelia-miyamotoi,f,f,f,f,f,f
1989,Borrelia parkeri,species,LPSN,species/borrelia-parkeri,f,f,f,f,f,f
154,Borrelia recurrentis,species,LPSN,species/borrelia-recurrentis,f,f,f,f,f,f
2103,Borrelia tanukii,species,LPSN,species/borrelia-tanukii,f,f,f,f,f,f
1980,Borrelia theileri,species,LPSN,species/borrelia-theileri,f,f,f,f,f,f
1520,Borrelia turicatae,species,LPSN,species/borrelia-turicatae,f,f,f,f,f,f
1487,Borrelia valaisiana,species,LPSN,species/borrelia-valaisiana,f,f,f,f,f,f
870,Borrelia venezuelensis,species,LPSN,species/borrelia-venezuelensis,f,f,f,f,f,f
1714,Botryodiplodia,genus,MycoBank,7420,f,f,f,f,f,f
3038,Bowdeniella nasicola,species,LPSN,species/bowdeniella-nasicola,t,f,f,f,f,f
1841,Brachybacterium,genus,LPSN,genus/brachybacterium,f,f,f,f,f,f
2595,Brachybacterium muris,species,LPSN,species/brachybacterium-muris,f,f,f,f,f,f
128,Brachyspira,genus,LPSN,genus/brachyspira,f,f,f,f,f,f
225,Brachyspira aalborgi,species,LPSN,species/brachyspira-aalborgi,f,f,f,f,f,f
984,Brachyspira pilosicoli,species,LPSN,species/brachyspira-pilosicoli,f,f,f,f,f,f
493,Brevibacillus,genus,LPSN,genus/brevibacillus,t,f,f,f,f,f
962,Brevibacillus agri,species,LPSN,species/brevibacillus-agri,t,f,f,f,f,f
1486,Brevibacillus brevis,species,LPSN,species/brevibacillus-brevis,t,f,f,f,f,f
1687,Brevibacillus centrosporus,species,LPSN,species/brevibacillus-centrosporus,t,f,f,f,f,f
1557,Brevibacillus laterosporus,species,LPSN,species/brevibacillus-laterosporus,t,f,f,f,f,f
389,Brevibacillus parabrevis,species,LPSN,species/brevibacillus-parabrevis,t,f,f,f,f,f
1251,Brevibacterium,genus,LPSN,genus/brevibacterium,t,f,f,f,f,f
75,Brevibacterium casei,species,LPSN,species/brevibacterium-casei,t,f,f,f,f,f
1643,Brevibacterium epidermidis,species,LPSN,species/brevibacterium-epidermidis,t,f,f,f,f,f
721,Brevibacterium linens,species,LPSN,species/brevibacterium-linens,t,f,f,f,f,f
531,Brevibacterium luteolum,species,LPSN,species/brevibacterium-luteolum,t,f,f,f,f,f
2541,Brevibacterium mcbrellneri,species,LPSN,species/brevibacterium-mcbrellneri,t,f,f,f,f,f
1673,Brevibacterium ravenspurgense,species,LPSN,species/brevibacterium-ravenspurgense,t,f,f,f,f,f
692,Brevibacterium sanguinis,species,LPSN,species/brevibacterium-sanguinis,t,f,f,f,f,f
2985,Brevibacterium vitaeruminis,species,LPSN,species/brevibacterium-vitaeruminis,t,f,f,f,f,f
340,Brevundimonas,genus,LPSN,genus/brevundimonas,f,f,f,f,f,f
2548,Brevundimonas diminuta,species,LPSN,species/brevundimonas-diminuta,f,f,f,f,f,f
2193,Brevundimonas vesicularis,species,LPSN,species/brevundimonas-vesicularis,f,f,f,f,f,f
1316,Brucella,genus,LPSN,genus/brucella,f,f,f,f,f,f
3176,Brucella anthropi,species,LPSN,species/brucella-anthropi,f,f,f,f,f,f
3317,Brucella intermedia,species,LPSN,species/brucella-intermedia,f,f,f,f,f,f
556,Brucella melitensis,species,LPSN,species/brucella-melitensis,f,f,f,f,f,f
2706,Budvicia,genus,LPSN,genus/budvicia,f,f,f,t,t,t
2707,Budvicia aquatica,species,LPSN,species/budvicia-aquatica,f,f,f,t,t,t
2419,Bulleidia,genus,LPSN,genus/bulleidia,f,f,f,f,f,f
147,Bulleidia extructa,species,LPSN,species/bulleidia-extructa,f,f,f,f,f,f
2124,Burkholderia,genus,LPSN,genus/burkholderia,f,f,f,f,f,f
720,Burkholderia ambifaria,species,LPSN,species/burkholderia-ambifaria,f,f,f,f,f,f
302,Burkholderia anthina,species,LPSN,species/burkholderia-anthina,f,f,f,f,f,f
1933,Burkholderia arboris,species,LPSN,species/burkholderia-arboris,f,f,f,f,f,f
411,Burkholderia cenocepacia,species,LPSN,species/burkholderia-cenocepacia,f,f,f,f,f,f
2117,Burkholderia cepacia,species,LPSN,species/burkholderia-cepacia,f,f,f,f,f,f
2940,Burkholderia cepacia complex,species complex,NeoIPC,79,f,f,f,f,f,f
1444,Burkholderia contaminans,species,LPSN,species/burkholderia-contaminans,f,f,f,f,f,f
1068,Burkholderia diffusa,species,LPSN,species/burkholderia-diffusa,f,f,f,f,f,f
1488,Burkholderia dolosa,species,LPSN,species/burkholderia-dolosa,f,f,f,f,f,f
1427,Burkholderia gladioli,species,LPSN,species/burkholderia-gladioli,f,f,f,f,f,f
251,Burkholderia lata,species,LPSN,species/burkholderia-lata,f,f,f,f,f,f
2567,Burkholderia latens,species,LPSN,species/burkholderia-latens,f,f,f,f,f,f
1150,Burkholderia mallei,species,LPSN,species/burkholderia-mallei,f,f,f,f,f,f
426,Burkholderia metallica,species,LPSN,species/burkholderia-metallica,f,f,f,f,f,f
2039,Burkholderia multivorans,species,LPSN,species/burkholderia-multivorans,f,f,f,f,f,f
2253,Burkholderia pseudomallei,species,LPSN,species/burkholderia-pseudomallei,f,f,f,f,f,f
2963,Burkholderia pyrrocinia,species,LPSN,species/burkholderia-pyrrocinia,f,f,f,f,f,f
2105,Burkholderia stabilis,species,LPSN,species/burkholderia-stabilis,f,f,f,f,f,f
1396,Burkholderia thailandensis,species,LPSN,species/burkholderia-thailandensis,f,f,f,f,f,f
395,Burkholderia ubonensis,species,LPSN,species/burkholderia-ubonensis,f,f,f,f,f,f
1137,Burkholderia vietnamiensis,species,LPSN,species/burkholderia-vietnamiensis,f,f,f,f,f,f
2420,Buttiauxella,genus,LPSN,genus/buttiauxella,f,f,f,t,t,t
646,Buttiauxella agrestis,species,LPSN,species/buttiauxella-agrestis,f,f,f,t,t,t
245,Buttiauxella brennerae,species,LPSN,species/buttiauxella-brennerae,f,f,f,t,t,t
896,Buttiauxella ferragutiae,species,LPSN,species/buttiauxella-ferragutiae,f,f,f,t,t,t
2371,Buttiauxella gaviniae,species,LPSN,species/buttiauxella-gaviniae,f,f,f,t,t,t
1854,Buttiauxella izardii,species,LPSN,species/buttiauxella-izardii,f,f,f,t,t,t
820,Buttiauxella noackiae,species,LPSN,species/buttiauxella-noackiae,f,f,f,t,t,t
1239,Buttiauxella warmboldiae,species,LPSN,species/buttiauxella-warmboldiae,f,f,f,t,t,t
606,Butyricimonas,genus,LPSN,genus/butyricimonas,f,f,f,f,f,f
2060,Butyricimonas virosa,species,LPSN,species/butyricimonas-virosa,f,f,f,f,f,f
1965,Butyrivibrio,genus,LPSN,genus/butyrivibrio,f,f,f,f,f,f
1022,Butyrivibrio fibrisolvens,species,LPSN,species/butyrivibrio-fibrisolvens,f,f,f,f,f,f
1171,Butyrivibrio hungatei,species,LPSN,species/butyrivibrio-hungatei,f,f,f,f,f,f
2680,Caliciviridae,family,ICTV,202102798,f,f,f,f,f,f
3334,California encephalitis orthobunyavirus,species,ICTV,202100103,f,f,f,f,f,f
1229,Campylobacter,genus,LPSN,genus/campylobacter,f,f,f,f,f,f
2220,Campylobacter coli,species,LPSN,species/campylobacter-coli,f,f,f,f,f,f
1521,Campylobacter concisus,species,LPSN,species/campylobacter-concisus,f,f,f,f,f,f
1458,Campylobacter curvus,species,LPSN,species/campylobacter-curvus,f,f,f,f,f,f
2381,Campylobacter fetus,species,LPSN,species/campylobacter-fetus,f,f,f,f,f,f
1993,Campylobacter fetus fetus,subspecies,LPSN,subspecies/campylobacter-fetus-fetus,f,f,f,f,f,f
1023,Campylobacter fetus venerealis,subspecies,LPSN,subspecies/campylobacter-fetus-venerealis,f,f,f,f,f,f
1074,Campylobacter gracilis,species,LPSN,species/campylobacter-gracilis,f,f,f,f,f,f
651,Campylobacter helveticus,species,LPSN,species/campylobacter-helveticus,f,f,f,f,f,f
2201,Campylobacter hominis,species,LPSN,species/campylobacter-hominis,f,f,f,f,f,f
262,Campylobacter hyointestinalis,species,LPSN,species/campylobacter-hyointestinalis,f,f,f,f,f,f
1874,Campylobacter insulaenigrae,species,LPSN,species/campylobacter-insulaenigrae,f,f,f,f,f,f
47,Campylobacter jejuni,species,LPSN,species/campylobacter-jejuni,f,f,f,f,f,f
492,Campylobacter jejuni doylei,subspecies,LPSN,subspecies/campylobacter-jejuni-doylei,f,f,f,f,f,f
1461,Campylobacter jejuni jejuni,subspecies,LPSN,subspecies/campylobacter-jejuni-jejuni,f,f,f,f,f,f
1746,Campylobacter lanienae,species,LPSN,species/campylobacter-lanienae,f,f,f,f,f,f
707,Campylobacter lari,species,LPSN,species/campylobacter-lari,f,f,f,f,f,f
441,Campylobacter mucosalis,species,LPSN,species/campylobacter-mucosalis,f,f,f,f,f,f
95,Campylobacter rectus,species,LPSN,species/campylobacter-rectus,f,f,f,f,f,f
2495,Campylobacter showae,species,LPSN,species/campylobacter-showae,f,f,f,f,f,f
2335,Campylobacter sputorum,species,LPSN,species/campylobacter-sputorum,f,f,f,f,f,f
22,Campylobacter sputorum bubulus,subspecies,LPSN,subspecies/campylobacter-sputorum-bubulus,f,f,f,f,f,f
540,Campylobacter sputorum sputorum,subspecies,LPSN,subspecies/campylobacter-sputorum-sputorum,f,f,f,f,f,f
1405,Campylobacter upsaliensis,species,LPSN,species/campylobacter-upsaliensis,f,f,f,f,f,f
471,Campylobacter ureolyticus,species,LPSN,species/campylobacter-ureolyticus,f,f,f,f,f,f
2273,Candida albicans,species,MycoBank,256187,f,f,f,f,f,f
1183,Candida auris,species,MycoBank,508967,f,f,f,f,f,f
2037,Candida bracarensis,species,MycoBank,357201,f,f,f,f,f,f
730,Candida brumptii,species,MycoBank,453479,f,f,f,f,f,f
2511,Candida dubliniensis,species,MycoBank,254786,f,f,f,f,f,f
3362,Candida duobushaemulonis,species,MycoBank,584804,f,f,f,f,f,f
512,Candida fabianii,species,MycoBank,327431,f,f,f,f,f,f
2078,Candida glabrata,species,MycoBank,310265,f,f,f,f,f,f
3380,Candida haemuloni,species,MycoBank,634000,f,f,f,f,f,f
1805,Candida inconspicua,species,MycoBank,310280,f,f,f,f,f,f
1466,Candida intermedia,species,MycoBank,252746,f,f,f,f,f,f
1312,Candida metapsilosis,species,MycoBank,500210,f,f,f,f,f,f
1322,Candida nivariensis,species,MycoBank,357391,f,f,f,f,f,f
2427,Candida orthopsilosis,species,MycoBank,500209,f,f,f,f,f,f
1197,Candida parapsilosis,species,MycoBank,253819,f,f,f,f,f,f
2701,Candida parapsilosis complex,species complex,NeoIPC,30,f,f,f,f,f,f
1055,Candida pararugosa,species,MycoBank,310318,f,f,f,f,f,f
3348,Candida pintolopesii var. pintolopesii,variety,MycoBank,417304,f,f,f,f,f,f
550,Candida sake,species,MycoBank,283382,f,f,f,f,f,f
3367,Candida slooffiae,species,MycoBank,324002,f,f,f,f,f,f
181,Candida tropicalis,species,MycoBank,280770,f,f,f,f,f,f
94,Candida zeylanoides,species,MycoBank,255505,f,f,f,f,f,f
3135,Canicola haemoglobinophilus,species,LPSN,species/canicola-haemoglobinophilus,f,f,f,t,t,t
2177,Capnocytophaga,genus,LPSN,genus/capnocytophaga,f,f,f,f,f,f
29,Capnocytophaga canimorsus,species,LPSN,species/capnocytophaga-canimorsus,f,f,f,f,f,f
1905,Capnocytophaga cynodegmi,species,LPSN,species/capnocytophaga-cynodegmi,f,f,f,f,f,f
755,Capnocytophaga gingivalis,species,LPSN,species/capnocytophaga-gingivalis,f,f,f,f,f,f
1518,Capnocytophaga granulosa,species,LPSN,species/capnocytophaga-granulosa,f,f,f,f,f,f
1139,Capnocytophaga haemolytica,species,LPSN,species/capnocytophaga-haemolytica,f,f,f,f,f,f
61,Capnocytophaga ochracea,species,LPSN,species/capnocytophaga-ochracea,f,f,f,f,f,f
499,Capnocytophaga sputigena,species,LPSN,species/capnocytophaga-sputigena,f,f,f,f,f,f
1020,Cardiobacterium,genus,LPSN,genus/cardiobacterium,f,f,f,f,f,f
2141,Cardiobacterium hominis,species,LPSN,species/cardiobacterium-hominis,f,f,f,f,f,f
836,Cardiobacterium valvarum,species,LPSN,species/cardiobacterium-valvarum,f,f,f,f,f,f
177,Catenibacterium,genus,LPSN,genus/catenibacterium,f,f,f,f,f,f
384,Catenibacterium mitsuokai,species,LPSN,species/catenibacterium-mitsuokai,f,f,f,f,f,f
935,Catonella,genus,LPSN,genus/catonella,f,f,f,f,f,f
91,Catonella morbi,species,LPSN,species/catonella-morbi,f,f,f,f,f,f
904,Cedecea,genus,LPSN,genus/cedecea,f,f,f,t,t,t
459,Cedecea davisae,species,LPSN,species/cedecea-davisae,f,f,f,t,t,t
1556,Cedecea lapagei,species,LPSN,species/cedecea-lapagei,f,f,f,t,t,t
1944,Cedecea neteri,species,LPSN,species/cedecea-neteri,f,f,f,t,t,t
392,Cellulomonas,genus,LPSN,genus/cellulomonas,t,f,f,f,f,f
2440,Cellulomonas hominis,species,LPSN,species/cellulomonas-hominis,t,f,f,f,f,f
1662,Cellulomonas humilata,species,LPSN,species/cellulomonas-humilata,t,f,f,f,f,f
1315,Cellulosimicrobium,genus,LPSN,genus/cellulosimicrobium,t,f,f,f,f,f
1271,Cellulosimicrobium cellulans,species,LPSN,species/cellulosimicrobium-cellulans,t,f,f,f,f,f
2014,Centipeda,genus,LPSN,genus/centipeda,f,f,f,f,f,f
179,Centipeda periodontii,species,LPSN,species/centipeda-periodontii,f,f,f,f,f,f
1231,Cephalosporium,genus,MycoBank,7525,f,f,f,f,f,f
2575,Chaetomium,genus,MycoBank,953,f,f,f,f,f,f
1732,Chaetomium globosum,species,MycoBank,172545,f,f,f,f,f,f
916,Chikungunya virus,species,ICTV,202105087,f,f,f,f,f,f
2165,Chlamydia,genus,LPSN,genus/chlamydia,f,f,f,f,f,f
3324,Chlamydia abortus,species,LPSN,species/chlamydia-abortus,f,f,f,f,f,f
1758,Chlamydia pneumoniae,species,LPSN,species/chlamydia-pneumoniae,f,f,f,f,f,f
1766,Chlamydia psittaci,species,LPSN,species/chlamydia-psittaci,f,f,f,f,f,f
2325,Chlamydia trachomatis,species,LPSN,species/chlamydia-trachomatis,f,f,f,f,f,f
3020,Christensenella,genus,LPSN,genus/christensenella,f,f,f,f,f,f
3163,Christensenella hongkongensis,species,LPSN,species/christensenella-hongkongensis,f,f,f,f,f,f
1524,Chromobacterium,genus,LPSN,genus/chromobacterium,f,f,f,f,f,f
453,Chromobacterium violaceum,species,LPSN,species/chromobacterium-violaceum,f,f,f,f,f,f
2384,Chryseobacterium,genus,LPSN,genus/chryseobacterium,f,f,f,f,f,f
2544,Chryseobacterium gleum,species,LPSN,species/chryseobacterium-gleum,f,f,f,f,f,f
294,Chryseobacterium indologenes,species,LPSN,species/chryseobacterium-indologenes,f,f,f,f,f,f
417,Chryseomonas,genus,LPSN,genus/chryseomonas,f,f,f,f,f,f
1254,Chryseomonas luteola,species,LPSN,species/chryseomonas-luteola,f,f,f,f,f,f
1457,Chrysosporium,genus,MycoBank,7645,f,f,f,f,f,f
1940,Citrobacter,genus,LPSN,genus/citrobacter,f,f,f,t,t,t
1302,Citrobacter amalonaticus,species,LPSN,species/citrobacter-amalonaticus,f,f,f,t,t,t
841,Citrobacter braakii,species,LPSN,species/citrobacter-braakii,f,f,f,t,t,t
292,Citrobacter farmeri,species,LPSN,species/citrobacter-farmeri,f,f,f,t,t,t
1430,Citrobacter freundii,species,LPSN,species/citrobacter-freundii,f,f,f,t,t,t
1079,Citrobacter gillenii,species,LPSN,species/citrobacter-gillenii,f,f,f,t,t,t
1747,Citrobacter koseri,species,LPSN,species/citrobacter-koseri,f,f,f,t,t,t
1810,Citrobacter murliniae,species,LPSN,species/citrobacter-murliniae,f,f,f,t,t,t
2712,Citrobacter pasteurii,species,LPSN,species/citrobacter-pasteurii,f,f,f,t,t,t
131,Citrobacter rodentium,species,LPSN,species/citrobacter-rodentium,f,f,f,t,t,t
2400,Citrobacter sedlakii,species,LPSN,species/citrobacter-sedlakii,f,f,f,t,t,t
1432,Citrobacter werkmanii,species,LPSN,species/citrobacter-werkmanii,f,f,f,t,t,t
1014,Citrobacter youngae,species,LPSN,species/citrobacter-youngae,f,f,f,t,t,t
1500,Cladophialophora,genus,MycoBank,7677,f,f,f,f,f,f
2224,Cladophialophora bantiana,species,MycoBank,412791,f,f,f,f,f,f
1335,Cladosporium,genus,MycoBank,7681,f,f,f,f,f,f
729,Cladosporium cladosporioides,species,MycoBank,294915,f,f,f,f,f,f
1233,Cladosporium herbarum,species,MycoBank,231458,f,f,f,f,f,f
888,Cladosporium sphaerospermum,species,MycoBank,119529,f,f,f,f,f,f
1127,Clavispora,genus,MycoBank,1095,f,f,f,f,f,f
2157,Clavispora lusitaniae,species,MycoBank,111257,f,f,f,f,f,f
1382,Clostridioides,genus,LPSN,genus/clostridioides,f,f,f,f,f,f
594,Clostridioides difficile,species,LPSN,species/clostridioides-difficile,f,f,f,f,f,f
1098,Clostridium,genus,LPSN,genus/clostridium,f,f,f,f,f,f
2817,Clostridium aldenense,species,LPSN,species/clostridium-aldenense,f,f,f,f,f,f
2818,Clostridium amygdalinum,species,LPSN,species/clostridium-amygdalinum,f,f,f,f,f,f
2278,Clostridium argentinense,species,LPSN,species/clostridium-argentinense,f,f,f,f,f,f
1511,Clostridium baratii,species,LPSN,species/clostridium-baratii,f,f,f,f,f,f
1654,Clostridium beijerinckii,species,LPSN,species/clostridium-beijerinckii,f,f,f,f,f,f
142,Clostridium botulinum,species,LPSN,species/clostridium-botulinum,f,f,f,f,f,f
3170,Clostridium budayi,species,LPSN,species/clostridium-budayi,f,f,f,f,f,f
1538,Clostridium butyricum,species,LPSN,species/clostridium-butyricum,f,f,f,f,f,f
2018,Clostridium cadaveris,species,LPSN,species/clostridium-cadaveris,f,f,f,f,f,f
21,Clostridium carnis,species,LPSN,species/clostridium-carnis,f,f,f,f,f,f
2819,Clostridium celatum,species,LPSN,species/clostridium-celatum,f,f,f,f,f,f
2820,Clostridium chauvoei,species,LPSN,species/clostridium-chauvoei,f,f,f,f,f,f
1490,Clostridium cochlearium,species,LPSN,species/clostridium-cochlearium,f,f,f,f,f,f
253,Clostridium cocleatum,species,LPSN,species/clostridium-cocleatum,f,f,f,f,f,f
2823,Clostridium combesii,species,LPSN,species/clostridium-combesii,f,f,f,f,f,f
1612,Clostridium disporicum,species,LPSN,species/clostridium-disporicum,f,f,f,f,f,f
224,Clostridium fallax,species,LPSN,species/clostridium-fallax,f,f,f,f,f,f
714,Clostridium haemolyticum,species,LPSN,species/clostridium-haemolyticum,f,f,f,f,f,f
2824,Clostridium hydrogeniformans,species,LPSN,species/clostridium-hydrogeniformans,f,f,f,f,f,f
1682,Clostridium innocuum,species,LPSN,species/clostridium-innocuum,f,f,f,f,f,f
2249,Clostridium intestinale,species,LPSN,species/clostridium-intestinale,f,f,f,f,f,f
1426,Clostridium leptum,species,LPSN,species/clostridium-leptum,f,f,f,f,f,f
1629,Clostridium malenominatum,species,LPSN,species/clostridium-malenominatum,f,f,f,f,f,f
3111,Clostridium moniliforme,species,LPSN,species/clostridium-moniliforme,f,f,f,f,f,f
2827,Clostridium neonatale,species,LPSN,species/clostridium-neonatale,f,f,f,f,f,f
1078,Clostridium novyi,species,LPSN,species/clostridium-novyi,f,f,f,f,f,f
284,Clostridium paraputrificum,species,LPSN,species/clostridium-paraputrificum,f,f,f,f,f,f
430,Clostridium perfringens,species,LPSN,species/clostridium-perfringens,f,f,f,f,f,f
999,Clostridium putrefaciens,species,LPSN,species/clostridium-putrefaciens,f,f,f,f,f,f
1091,Clostridium ramosum,species,LPSN,species/clostridium-ramosum,f,f,f,f,f,f
833,Clostridium sardiniense,species,LPSN,species/clostridium-sardiniense,f,f,f,f,f,f
1462,Clostridium septicum,species,LPSN,species/clostridium-septicum,f,f,f,f,f,f
1966,Clostridium spiroforme,species,LPSN,species/clostridium-spiroforme,f,f,f,f,f,f
1129,Clostridium sporogenes,species,LPSN,species/clostridium-sporogenes,f,f,f,f,f,f
726,Clostridium sporosphaeroides,species,LPSN,species/clostridium-sporosphaeroides,f,f,f,f,f,f
2312,Clostridium subterminale,species,LPSN,species/clostridium-subterminale,f,f,f,f,f,f
454,Clostridium symbiosum,species,LPSN,species/clostridium-symbiosum,f,f,f,f,f,f
519,Clostridium tertium,species,LPSN,species/clostridium-tertium,f,f,f,f,f,f
42,Clostridium tetani,species,LPSN,species/clostridium-tetani,f,f,f,f,f,f
2776,Coagulase-negative staphylococcus,group,NeoIPC,63,t,f,f,f,f,f
