id,property,needs_translation,default,translated
1096,CONCEPT,f,Thermoactinomyces,
3373,CONCEPT,f,Thyridium curvatum,
2389,CONCEPT,f,Tick-borne encephalitis virus,
1681,CONCEPT,f,Tissierella,
1021,CONCEPT,f,Tissierella praeacuta,
1563,CONCEPT,f,Togaviridae,
377,CONCEPT,f,Trabulsiella,
1523,CONCEPT,f,Trabulsiella guamensis,
648,CONCEPT,f,Treponema,
2957,CONCEPT,f,Treponema carateum,
2317,CONCEPT,f,Treponema pallidum,
3371,CONCEPT,f,Trichomonascus ciferrii,
280,CONCEPT,f,Trichophyton,
83,CONCEPT,f,Trichosporon,
3413,CONCEPT,f,Trichosporon asteroides,
1798,CONCEPT,f,Trichosporon beigelii,
1834,CONCEPT,f,Trichosporon inkin,
571,CONCEPT,f,Trichosporon ovoides,
1154,CONCEPT,f,Trichothecium,
2958,CONCEPT,f,Tropheryma,
2959,CONCEPT,f,Tropheryma whipplei,
2542,CONCEPT,f,Trueperella,
295,CONCEPT,f,Trueperella bernardiae,
2122,CONCEPT,f,Trueperella pyogenes,
2305,CONCEPT,f,Tsukamurella,
1806,CONCEPT,f,Tsukamurella inchonensis,
221,CONCEPT,f,Tsukamurella paurometabola,
2430,CONCEPT,f,Tsukamurella pulmonis,
73,CONCEPT,f,Tsukamurella strandjordii,
2425,CONCEPT,f,Tsukamurella tyrosinosolvens,
1037,CONCEPT,f,Turicibacter,
416,CONCEPT,f,Turicibacter sanguinis,
158,CONCEPT,f,Ureaplasma,
2344,CONCEPT,f,Ureaplasma parvum,
1572,CONCEPT,f,Ureaplasma urealyticum,
3260,CONCEPT,f,Ureibacillus massiliensis,
2482,CONCEPT,f,Ustilago,
210,CONCEPT,f,Vaccinia virus,
1936,CONCEPT,f,Vagococcus,
2200,CONCEPT,f,Vagococcus fluvialis,
31,CONCEPT,f,Varicellovirus,
2339,CONCEPT,f,Variola virus,
2566,CONCEPT,f,Veillonella,
1987,CONCEPT,f,Veillonella atypica,
928,CONCEPT,f,Veillonella caviae,
2176,CONCEPT,f,Veillonella criceti,
64,CONCEPT,f,Veillonella dispar,
7,CONCEPT,f,Veillonella montpellierensis,
674,CONCEPT,f,Veillonella parvula,
1489,CONCEPT,f,Veillonella ratti,
2047,CONCEPT,f,Veillonella rodentium,
2688,CONCEPT,f,Venezuelan equine encephalitis virus,
3394,CONCEPT,f,Verruconis gallopava,
358,CONCEPT,f,Verticillium,
1919,CONCEPT,f,Vibrio,
2443,CONCEPT,f,Vibrio alginolyticus,
92,CONCEPT,f,Vibrio cholerae,
1352,CONCEPT,f,Vibrio cincinnatiensis,
3221,CONCEPT,f,Vibrio damselae,
175,CONCEPT,f,Vibrio fluvialis,
1016,CONCEPT,f,Vibrio furnissii,
2261,CONCEPT,f,Vibrio harveyi,
1267,CONCEPT,f,Vibrio metschnikovii,
2144,CONCEPT,f,Vibrio mimicus,
1526,CONCEPT,f,Vibrio parahaemolyticus,
2095,CONCEPT,f,Vibrio vulnificus,
521,CONCEPT,f,Virgibacillus,
3000,CONCEPT,f,Virgibacillus halodenitrificans,
2585,CONCEPT,f,Virgibacillus pantothenticus,
3096,CONCEPT,f,Virgibacillus salexigens,
2798,CONCEPT,t,Viridans streptococci,Viridans-Streptokokken
275,CONCEPT,f,Wautersia,
397,CONCEPT,f,Weeksella,
661,CONCEPT,f,Weeksella virosa,
1253,CONCEPT,f,Weissella,
1464,CONCEPT,f,Weissella confusa,
3159,CONCEPT,f,Weizmannia coagulans,
1143,CONCEPT,f,West Nile virus,
2645,CONCEPT,f,Western equine encephalitis virus,
3386,CONCEPT,f,Wickerhamomyces anomalus,
3056,CONCEPT,f,Winkia neuii,
1497,CONCEPT,f,Wolinella,
1804,CONCEPT,f,Wolinella succinogenes,
1508,CONCEPT,f,Xanthomonas,
2385,CONCEPT,f,Xanthomonas maltophilia,
3401,CONCEPT,f,Xenoacremonium recifei,
1257,CONCEPT,f,Xenorhabdus,
944,CONCEPT,f,Xenorhabdus nematophila,
3377,CONCEPT,f,Yarrowia lipolytica,
1757,CONCEPT,f,Yellow fever virus,
431,CONCEPT,f,Yersinia,
2098,CONCEPT,f,Yersinia aldovae,
1121,CONCEPT,f,Yersinia aleksiciae,
1122,CONCEPT,f,Yersinia bercovieri,
2774,CONCEPT,f,Yersinia canariae,
1303,CONCEPT,f,Yersinia enterocolitica,
611,CONCEPT,f,Yersinia frederiksenii,
440,CONCEPT,f,Yersinia intermedia,
1782,CONCEPT,f,Yersinia kristensenii,
254,CONCEPT,f,Yersinia mollaretii,
554,CONCEPT,f,Yersinia pestis,
1255,CONCEPT,f,Yersinia pseudotuberculosis,
2115,CONCEPT,f,Yersinia rohdei,
1218,CONCEPT,f,Yersinia ruckeri,
564,CONCEPT,f,Yokenella,
2227,CONCEPT,f,Yokenella regensburgei,
3393,CONCEPT,f,Zasmidium cerophilum,
